Date,Close,MIN.YEAR,Year,New.Year,Min,Min.Date,Max,Max.Date
4/1/15,4880.22998,1/2/15,,,,,,
4/2/15,4886.939941,1/2/15,,,,,,
4/6/15,4917.319824,1/2/15,,,,,,
4/7/15,4910.22998,1/2/15,,,,,,
4/8/15,4950.819824,1/2/15,,,,,,
4/9/15,4974.560059,1/2/15,,,,,,
4/10/15,4995.97998,1/2/15,,,,,,
4/13/15,4988.25,1/2/15,,,,,,
4/14/15,4977.290039,1/2/15,,,,,,
4/15/15,5011.02002,1/2/15,,,,,,
4/16/15,5007.790039,1/2/15,,,,,,
4/17/15,4931.810059,1/2/15,,,,,,
4/20/15,4994.600098,1/2/15,,,,,,
4/21/15,5014.100098,1/2/15,,,,,,
4/22/15,5035.169922,1/2/15,,,,,,
4/23/15,5056.060059,1/2/15,,,,,,
4/24/15,5092.080078,1/2/15,,,,,,
4/27/15,5060.25,1/2/15,,,,,,
4/28/15,5055.419922,1/2/15,,,,,,
4/29/15,5023.640137,1/2/15,,,,,,
4/30/15,4941.419922,1/2/15,,,,,,
5/1/15,5005.390137,1/2/15,,,,,,
5/4/15,5016.930176,1/2/15,,,,,,
5/5/15,4939.330078,1/2/15,,,,,,
5/6/15,4919.640137,1/2/15,,,,,,
5/7/15,4945.540039,1/2/15,,,,,,
5/8/15,5003.549805,1/2/15,,,,,,
5/11/15,4993.569824,1/2/15,,,,,,
5/12/15,4976.189941,1/2/15,,,,,,
5/13/15,4981.689941,1/2/15,,,,,,
5/14/15,5050.799805,1/2/15,,,,,,
5/15/15,5048.290039,1/2/15,,,,,,
5/18/15,5078.439941,1/2/15,,,,,,
5/19/15,5070.029785,1/2/15,,,,,,
5/20/15,5071.740234,1/2/15,,,,,,
5/21/15,5090.790039,1/2/15,,,,,,
5/22/15,5089.359863,1/2/15,,,,,,
5/26/15,5032.75,1/2/15,,,,,,
5/27/15,5106.589844,1/2/15,,,,,,
5/28/15,5097.97998,1/2/15,,,,,,
5/29/15,5070.029785,1/2/15,,,,,,
6/1/15,5082.930176,1/2/15,,,,,,
6/2/15,5076.52002,1/2/15,,,,,,
6/3/15,5099.22998,1/2/15,,,,,,
6/4/15,5059.120117,1/2/15,,,,,,
6/5/15,5068.459961,1/2/15,,,,,,
6/8/15,5021.629883,1/2/15,,,,,,
6/9/15,5013.870117,1/2/15,,,,,,
6/10/15,5076.689941,1/2/15,,,,,,
6/11/15,5082.509766,1/2/15,,,,,,
6/12/15,5051.100098,1/2/15,,,,,,
6/15/15,5029.970215,1/2/15,,,,,,
6/16/15,5055.549805,1/2/15,,,,,,
6/17/15,5064.879883,1/2/15,,,,,,
6/18/15,5132.950195,1/2/15,,,,,,
6/19/15,5117,1/2/15,,,,,,
6/22/15,5153.970215,1/2/15,,,,,,
6/23/15,5160.089844,1/2/15,,,,,,
6/24/15,5122.410156,1/2/15,,,,,,
6/25/15,5112.189941,1/2/15,,,,,,
6/26/15,5080.509766,1/2/15,,,,,,
6/29/15,4958.470215,1/2/15,,,,,,
6/30/15,4986.870117,1/2/15,,,,,,
7/1/15,5013.120117,1/2/15,,,,,,
7/2/15,5009.209961,1/2/15,,,,,,
7/6/15,4991.939941,1/2/15,,,,,,
7/7/15,4997.459961,1/2/15,,,,,,
7/8/15,4909.759766,1/2/15,,,,,,
7/9/15,4922.399902,1/2/15,,,,,,
7/10/15,4997.700195,1/2/15,,,,,,
7/13/15,5071.509766,1/2/15,,,,,,
7/14/15,5104.890137,1/2/15,,,,,,
7/15/15,5098.939941,1/2/15,,,,,,
7/16/15,5163.180176,1/2/15,,,,,,
7/17/15,5210.140137,1/2/15,,,,,,
7/20/15,5218.859863,1/2/15,,,,,,
7/21/15,5208.120117,1/2/15,,,,,,
7/22/15,5171.77002,1/2/15,,,,,,
7/23/15,5146.410156,1/2/15,,,,,,
7/24/15,5088.629883,1/2/15,,,,,,
7/27/15,5039.779785,1/2/15,,,,,,
7/28/15,5089.209961,1/2/15,,,,,,
7/29/15,5111.72998,1/2/15,,,,,,
7/30/15,5128.779785,1/2/15,,,,,,
7/31/15,5128.279785,1/2/15,,,,,,
8/3/15,5115.379883,1/2/15,,,,,,
8/4/15,5105.549805,1/2/15,,,,,,
8/5/15,5139.939941,1/2/15,,,,,,
8/6/15,5056.439941,1/2/15,,,,,,
8/7/15,5043.540039,1/2/15,,,,,,
8/10/15,5101.799805,1/2/15,,,,,,
8/11/15,5036.790039,1/2/15,,,,,,
8/12/15,5044.390137,1/2/15,,,,,,
8/13/15,5033.560059,1/2/15,,,,,,
8/14/15,5048.240234,1/2/15,,,,,,
8/17/15,5091.700195,1/2/15,,,,,,
8/18/15,5059.350098,1/2/15,,,,,,
8/19/15,5019.049805,1/2/15,,,,,,
8/20/15,4877.490234,1/2/15,,,,,,
8/21/15,4706.040039,1/2/15,,,,,,
8/24/15,4526.25,1/2/15,,,,,,
8/25/15,4506.490234,1/2/15,,,,,,
8/26/15,4697.540039,1/2/15,,,,,,
8/27/15,4812.709961,1/2/15,,,,,,
8/28/15,4828.319824,1/2/15,,,,,,
8/31/15,4776.509766,1/2/15,,,,,,
9/1/15,4636.100098,1/2/15,,,,,,
9/2/15,4749.97998,1/2/15,,,,,,
9/3/15,4733.5,1/2/15,,,,,,
9/4/15,4683.919922,1/2/15,,,,,,
9/8/15,4811.930176,1/2/15,,,,,,
9/9/15,4756.529785,1/2/15,,,,,,
9/10/15,4796.25,1/2/15,,,,,,
9/11/15,4822.339844,1/2/15,,,,,,
9/14/15,4805.759766,1/2/15,,,,,,
9/15/15,4860.52002,1/2/15,,,,,,
9/16/15,4889.240234,1/2/15,,,,,,
9/17/15,4893.950195,1/2/15,,,,,,
9/18/15,4827.22998,1/2/15,,,,,,
9/21/15,4828.950195,1/2/15,,,,,,
9/22/15,4756.720215,1/2/15,,,,,,
9/23/15,4752.740234,1/2/15,,,,,,
9/24/15,4734.47998,1/2/15,,,,,,
9/25/15,4686.5,1/2/15,,,,,,
9/28/15,4543.970215,1/2/15,,,,,,
9/29/15,4517.319824,1/2/15,,,,,,
9/30/15,4620.160156,1/2/15,,,,,,
10/1/15,4627.080078,1/2/15,,,,,,
10/2/15,4707.779785,1/2/15,,,,,,
10/5/15,4781.259766,1/2/15,,,,,,
10/6/15,4748.359863,1/2/15,,,,,,
10/7/15,4791.149902,1/2/15,,,,,,
10/8/15,4810.790039,1/2/15,,,,,,
10/9/15,4830.470215,1/2/15,,,,,,
10/12/15,4838.640137,1/2/15,,,,,,
10/13/15,4796.609863,1/2/15,,,,,,
10/14/15,4782.850098,1/2/15,,,,,,
10/15/15,4870.100098,1/2/15,,,,,,
10/16/15,4886.689941,1/2/15,,,,,,
10/19/15,4905.470215,1/2/15,,,,,,
10/20/15,4880.970215,1/2/15,,,,,,
10/21/15,4840.120117,1/2/15,,,,,,
10/22/15,4920.049805,1/2/15,,,,,,
10/23/15,5031.859863,1/2/15,,,,,,
10/26/15,5034.700195,1/2/15,,,,,,
10/27/15,5030.149902,1/2/15,,,,,,
10/28/15,5095.689941,1/2/15,,,,,,
10/29/15,5074.27002,1/2/15,,,,,,
10/30/15,5053.75,1/2/15,,,,,,
11/2/15,5127.149902,1/2/15,,,,,,
11/3/15,5145.129883,1/2/15,,,,,,
11/4/15,5142.47998,1/2/15,,,,,,
11/5/15,5127.740234,1/2/15,,,,,,
11/6/15,5147.120117,1/2/15,,,,,,
11/9/15,5095.299805,1/2/15,,,,,,
11/10/15,5083.240234,1/2/15,,,,,,
11/11/15,5067.02002,1/2/15,,,,,,
11/12/15,5005.080078,1/2/15,,,,,,
11/13/15,4927.879883,1/2/15,,,,,,
11/16/15,4984.620117,1/2/15,,,,,,
11/17/15,4986.02002,1/2/15,,,,,,
11/18/15,5075.200195,1/2/15,,,,,,
11/19/15,5073.640137,1/2/15,,,,,,
11/20/15,5104.919922,1/2/15,,,,,,
11/23/15,5102.47998,1/2/15,,,,,,
11/24/15,5102.810059,1/2/15,,,,,,
11/25/15,5116.140137,1/2/15,,,,,,
11/27/15,5127.52002,1/2/15,,,,,,
11/30/15,5108.669922,1/2/15,,,,,,
12/1/15,5156.310059,1/2/15,,,,,,
12/2/15,5123.220215,1/2/15,,,,,,
12/3/15,5037.529785,1/2/15,,,,,,
12/4/15,5142.27002,1/2/15,,,,,,
12/7/15,5101.810059,1/2/15,,,,,,
12/8/15,5098.240234,1/2/15,,,,,,
12/9/15,5022.870117,1/2/15,,,,,,
12/10/15,5045.169922,1/2/15,,,,,,
12/11/15,4933.470215,1/2/15,,,,,,
12/14/15,4952.22998,1/2/15,,,,,,
12/15/15,4995.359863,1/2/15,,,,,,
12/16/15,5071.129883,1/2/15,,,,,,
12/17/15,5002.549805,1/2/15,,,,,,
12/18/15,4923.080078,1/2/15,,,,,,
12/21/15,4968.919922,1/2/15,,,,,,
12/22/15,5001.109863,1/2/15,,,,,,
12/23/15,5045.930176,1/2/15,,,,,,
12/24/15,5048.490234,1/2/15,,,,,,
12/28/15,5040.990234,1/2/15,,,,,,
12/29/15,5107.939941,1/2/15,,,,,,
12/30/15,5065.850098,1/2/15,,,,,,
12/31/15,5007.410156,1/2/15,,,,,,
1/4/16,4903.089844,1/4/16,,,,,,
1/5/16,4891.430176,1/4/16,,,,,,
1/6/16,4835.759766,1/4/16,,,,,,
1/7/16,4689.430176,1/4/16,,,,,,
1/8/16,4643.629883,1/4/16,,,,,,
1/11/16,4637.990234,1/4/16,,,,,,
1/12/16,4685.919922,1/4/16,,,,,,
1/13/16,4526.060059,1/4/16,,,,,,
1/14/16,4615,1/4/16,,,,,,
1/15/16,4488.419922,1/4/16,,,,,,
1/19/16,4476.950195,1/4/16,,,,,,
1/20/16,4471.689941,1/4/16,,,,,,
1/21/16,4472.060059,1/4/16,,,,,,
1/22/16,4591.180176,1/4/16,,,,,,
1/25/16,4518.490234,1/4/16,,,,,,
1/26/16,4567.669922,1/4/16,,,,,,
1/27/16,4468.169922,1/4/16,,,,,,
1/28/16,4506.680176,1/4/16,,,,,,
1/29/16,4613.950195,1/4/16,,,,,,
2/1/16,4620.370117,1/4/16,,,,,,
2/2/16,4516.950195,1/4/16,,,,,,
2/3/16,4504.240234,1/4/16,,,,,,
2/4/16,4509.560059,1/4/16,,,,,,
2/5/16,4363.140137,1/4/16,,,,,,
2/8/16,4283.75,1/4/16,,,,,,
2/9/16,4268.759766,1/4/16,,,,,,
2/10/16,4283.589844,1/4/16,,,,,,
2/11/16,4266.839844,1/4/16,,,,,,
2/12/16,4337.509766,1/4/16,,,,,,
2/16/16,4435.959961,1/4/16,,,,,,
2/17/16,4534.060059,1/4/16,,,,,,
2/18/16,4487.540039,1/4/16,,,,,,
2/19/16,4504.430176,1/4/16,,,,,,
2/22/16,4570.609863,1/4/16,,,,,,
2/23/16,4503.580078,1/4/16,,,,,,
2/24/16,4542.609863,1/4/16,,,,,,
2/25/16,4582.200195,1/4/16,,,,,,
2/26/16,4590.470215,1/4/16,,,,,,
2/29/16,4557.950195,1/4/16,,,,,,
3/1/16,4689.600098,1/4/16,,,,,,
3/2/16,4703.419922,1/4/16,,,,,,
3/3/16,4707.419922,1/4/16,,,,,,
3/4/16,4717.02002,1/4/16,,,,,,
3/7/16,4708.25,1/4/16,,,,,,
3/8/16,4648.819824,1/4/16,,,,,,
3/9/16,4674.379883,1/4/16,,,,,,
3/10/16,4662.160156,1/4/16,,,,,,
3/11/16,4748.470215,1/4/16,,,,,,
3/14/16,4750.279785,1/4/16,,,,,,
3/15/16,4728.669922,1/4/16,,,,,,
3/16/16,4763.970215,1/4/16,,,,,,
3/17/16,4774.990234,1/4/16,,,,,,
3/18/16,4795.649902,1/4/16,,,,,,
3/21/16,4808.870117,1/4/16,,,,,,
3/22/16,4821.660156,1/4/16,,,,,,
3/23/16,4768.859863,1/4/16,,,,,,
3/24/16,4773.5,1/4/16,,,,,,
3/28/16,4766.790039,1/4/16,,,,,,
3/29/16,4846.620117,1/4/16,,,,,,
3/30/16,4869.290039,1/4/16,,,,,,
3/31/16,4869.850098,1/4/16,,,,,,
4/1/16,4914.540039,1/4/16,,,,,,
4/4/16,4891.799805,1/4/16,,,,,,
4/5/16,4843.930176,1/4/16,,,,,,
4/6/16,4920.720215,1/4/16,,,,,,
4/7/16,4848.370117,1/4/16,,,,,,
4/8/16,4850.689941,1/4/16,,,,,,
4/11/16,4833.399902,1/4/16,,,,,,
4/12/16,4872.089844,1/4/16,,,,,,
4/13/16,4947.419922,1/4/16,,,,,,
4/14/16,4945.890137,1/4/16,,,,,,
4/15/16,4938.220215,1/4/16,,,,,,
4/18/16,4960.02002,1/4/16,,,,,,
4/19/16,4940.330078,1/4/16,,,,,,
4/20/16,4948.129883,1/4/16,,,,,,
4/21/16,4945.890137,1/4/16,,,,,,
4/22/16,4906.22998,1/4/16,,,,,,
4/25/16,4895.790039,1/4/16,,,,,,
4/26/16,4888.279785,1/4/16,,,,,,
4/27/16,4863.140137,1/4/16,,,,,,
4/28/16,4805.290039,1/4/16,,,,,,
4/29/16,4775.359863,1/4/16,,,,,,
5/2/16,4817.589844,1/4/16,,,,,,
5/3/16,4763.220215,1/4/16,,,,,,
5/4/16,4725.640137,1/4/16,,,,,,
5/5/16,4717.089844,1/4/16,,,,,,
5/6/16,4736.160156,1/4/16,,,,,,
5/9/16,4750.209961,1/4/16,,,,,,
5/10/16,4809.879883,1/4/16,,,,,,
5/11/16,4760.689941,1/4/16,,,,,,
5/12/16,4737.330078,1/4/16,,,,,,
5/13/16,4717.680176,1/4/16,,,,,,
5/16/16,4775.459961,1/4/16,,,,,,
5/17/16,4715.72998,1/4/16,,,,,,
5/18/16,4739.120117,1/4/16,,,,,,
5/19/16,4712.529785,1/4/16,,,,,,
5/20/16,4769.560059,1/4/16,,,,,,
5/23/16,4765.779785,1/4/16,,,,,,
5/24/16,4861.060059,1/4/16,,,,,,
5/25/16,4894.890137,1/4/16,,,,,,
5/26/16,4901.77002,1/4/16,,,,,,
5/27/16,4933.5,1/4/16,,,,,,
5/31/16,4948.049805,1/4/16,,,,,,
6/1/16,4952.25,1/4/16,,,,,,
6/2/16,4971.359863,1/4/16,,,,,,
6/3/16,4942.52002,1/4/16,,,,,,
6/6/16,4968.709961,1/4/16,,,,,,
6/7/16,4961.75,1/4/16,,,,,,
6/8/16,4974.640137,1/4/16,,,,,,
6/9/16,4958.620117,1/4/16,,,,,,
6/10/16,4894.549805,1/4/16,,,,,,
6/13/16,4848.439941,1/4/16,,,,,,
6/14/16,4843.549805,1/4/16,,,,,,
6/15/16,4834.930176,1/4/16,,,,,,
6/16/16,4844.919922,1/4/16,,,,,,
6/17/16,4800.339844,1/4/16,,,,,,
6/20/16,4837.209961,1/4/16,,,,,,
6/21/16,4843.759766,1/4/16,,,,,,
6/22/16,4833.319824,1/4/16,,,,,,
6/23/16,4910.040039,1/4/16,,,,,,
6/24/16,4707.97998,1/4/16,,,,,,
6/27/16,4594.439941,1/4/16,,,,,,
6/28/16,4691.870117,1/4/16,,,,,,
6/29/16,4779.25,1/4/16,,,,,,
6/30/16,4842.669922,1/4/16,,,,,,
7/1/16,4862.569824,1/4/16,,,,,,
7/5/16,4822.899902,1/4/16,,,,,,
7/6/16,4859.160156,1/4/16,,,,,,
7/7/16,4876.810059,1/4/16,,,,,,
7/8/16,4956.759766,1/4/16,,,,,,
7/11/16,4988.640137,1/4/16,,,,,,
7/12/16,5022.819824,1/4/16,,,,,,
7/13/16,5005.72998,1/4/16,,,,,,
7/14/16,5034.060059,1/4/16,,,,,,
7/15/16,5029.589844,1/4/16,,,,,,
7/18/16,5055.779785,1/4/16,,,,,,
7/19/16,5036.370117,1/4/16,,,,,,
7/20/16,5089.930176,1/4/16,,,,,,
7/21/16,5073.899902,1/4/16,,,,,,
7/22/16,5100.160156,1/4/16,,,,,,
7/25/16,5097.629883,1/4/16,,,,,,
7/26/16,5110.049805,1/4/16,,,,,,
7/27/16,5139.810059,1/4/16,,,,,,
7/28/16,5154.97998,1/4/16,,,,,,
7/29/16,5162.129883,1/4/16,,,,,,
8/1/16,5184.200195,1/4/16,,,,,,
8/2/16,5137.72998,1/4/16,,,,,,
8/3/16,5159.740234,1/4/16,,,,,,
8/4/16,5166.25,1/4/16,,,,,,
8/5/16,5221.120117,1/4/16,,,,,,
8/8/16,5213.140137,1/4/16,,,,,,
8/9/16,5225.47998,1/4/16,,,,,,
8/10/16,5204.580078,1/4/16,,,,,,
8/11/16,5228.399902,1/4/16,,,,,,
8/12/16,5232.890137,1/4/16,,,,,,
8/15/16,5262.02002,1/4/16,,,,,,
8/16/16,5227.109863,1/4/16,,,,,,
8/17/16,5228.660156,1/4/16,,,,,,
8/18/16,5240.149902,1/4/16,,,,,,
8/19/16,5238.379883,1/4/16,,,,,,
8/22/16,5244.600098,1/4/16,,,,,,
8/23/16,5260.080078,1/4/16,,,,,,
8/24/16,5217.689941,1/4/16,,,,,,
8/25/16,5212.200195,1/4/16,,,,,,
8/26/16,5218.919922,1/4/16,,,,,,
8/29/16,5232.330078,1/4/16,,,,,,
8/30/16,5222.990234,1/4/16,,,,,,
8/31/16,5213.220215,1/4/16,,,,,,
9/1/16,5227.209961,1/4/16,,,,,,
9/2/16,5249.899902,1/4/16,,,,,,
9/6/16,5275.910156,1/4/16,,,,,,
9/7/16,5283.930176,1/4/16,,,,,,
