Date,Close,MIN.YEAR,Year,New.Year,Min,Min.Date,Max,Max.Date
9/24/2014,16.809334,6/6/2014,,,,,,
9/25/2014,16.463333,6/6/2014,,,,,,
9/26/2014,16.440001,6/6/2014,,,,,,
9/29/2014,16.350668,6/6/2014,,,,,,
9/30/2014,16.178667,6/6/2014,,,,,,
10/1/2014,16.016001,6/6/2014,,,,,,
10/2/2014,16.761333,6/6/2014,,,,,,
10/3/2014,17.014,6/6/2014,,,,,,
10/6/2014,17.374666,6/6/2014,,,,,,
10/7/2014,17.304667,6/6/2014,,,,,,
10/8/2014,17.285334,6/6/2014,,,,,,
10/9/2014,17.134001,6/6/2014,,,,,,
10/10/2014,15.794,6/6/2014,,,,,,
10/13/2014,14.972667,6/6/2014,,,,,,
10/14/2014,15.137333,6/6/2014,,,,,,
10/15/2014,15.313333,6/6/2014,,,,,,
10/16/2014,15.09,6/6/2014,,,,,,
10/17/2014,15.165333,6/6/2014,,,,,,
10/20/2014,15.364667,6/6/2014,,,,,,
10/21/2014,15.689333,6/6/2014,,,,,,
10/22/2014,15.406667,6/6/2014,,,,,,
10/23/2014,15.686,6/6/2014,,,,,,
10/24/2014,15.682667,6/6/2014,,,,,,
10/27/2014,14.778,6/6/2014,,,,,,
10/28/2014,16.184668,6/6/2014,,,,,,
10/29/2014,15.873333,6/6/2014,,,,,,
10/30/2014,15.910667,6/6/2014,,,,,,
10/31/2014,16.113333,6/6/2014,,,,,,
11/3/2014,16.172667,6/6/2014,,,,,,
11/4/2014,15.928667,6/6/2014,,,,,,
11/5/2014,15.398,6/6/2014,,,,,,
11/6/2014,16.081333,6/6/2014,,,,,,
11/7/2014,16.013332,6/6/2014,,,,,,
11/10/2014,16.128668,6/6/2014,,,,,,
11/11/2014,16.738667,6/6/2014,,,,,,
11/12/2014,16.606667,6/6/2014,,,,,,
11/13/2014,16.780001,6/6/2014,,,,,,
11/14/2014,17.245333,6/6/2014,,,,,,
11/17/2014,16.931999,6/6/2014,,,,,,
11/18/2014,17.18,6/6/2014,,,,,,
11/19/2014,16.516001,6/6/2014,,,,,,
11/20/2014,16.580667,6/6/2014,,,,,,
11/21/2014,16.185333,6/6/2014,,,,,,
11/24/2014,16.448,6/6/2014,,,,,,
11/25/2014,16.539333,6/6/2014,,,,,,
11/26/2014,16.562668,6/6/2014,,,,,,
11/28/2014,16.301332,6/6/2014,,,,,,
12/1/2014,15.442667,6/6/2014,,,,,,
12/2/2014,15.428667,6/6/2014,,,,,,
12/3/2014,15.286667,6/6/2014,,,,,,
12/4/2014,15.218667,6/6/2014,,,,,,
12/5/2014,14.914,6/6/2014,,,,,,
12/8/2014,14.290667,6/6/2014,,,,,,
12/9/2014,14.459333,6/6/2014,,,,,,
12/10/2014,13.989333,6/6/2014,,,,,,
12/11/2014,13.925333,6/6/2014,,,,,,
12/12/2014,13.8,6/6/2014,,,,,,
12/15/2014,13.602667,6/6/2014,,,,,,
12/16/2014,13.187333,6/6/2014,,,,,,
12/17/2014,13.721333,6/6/2014,,,,,,
12/18/2014,14.550667,6/6/2014,,,,,,
12/19/2014,14.619333,6/6/2014,,,,,,
12/22/2014,14.84,6/6/2014,,,,,,
12/23/2014,14.731333,6/6/2014,,,,,,
12/24/2014,14.817333,6/6/2014,,,,,,
12/26/2014,15.188,6/6/2014,,,,,,
12/29/2014,15.047333,6/6/2014,,,,,,
12/30/2014,14.815333,6/6/2014,,,,,,
12/31/2014,14.827333,6/6/2014,,,,,,
1/2/2015,14.620667,1/2/2015,,,,,,
1/5/2015,14.006,1/2/2015,,,,,,
1/6/2015,14.085333,1/2/2015,,,,,,
1/7/2015,14.063333,1/2/2015,,,,,,
1/8/2015,14.041333,1/2/2015,,,,,,
1/9/2015,13.777333,1/2/2015,,,,,,
1/12/2015,13.480667,1/2/2015,,,,,,
1/13/2015,13.616667,1/2/2015,,,,,,
1/14/2015,12.846,1/2/2015,,,,,,
1/15/2015,12.791333,1/2/2015,,,,,,
1/16/2015,12.871333,1/2/2015,,,,,,
1/20/2015,12.795333,1/2/2015,,,,,,
1/21/2015,13.104667,1/2/2015,,,,,,
1/22/2015,13.441333,1/2/2015,,,,,,
1/23/2015,13.419333,1/2/2015,,,,,,
1/26/2015,13.77,1/2/2015,,,,,,
1/27/2015,13.732,1/2/2015,,,,,,
1/28/2015,13.291333,1/2/2015,,,,,,
1/29/2015,13.68,1/2/2015,,,,,,
1/30/2015,13.573333,1/2/2015,,,,,,
2/2/2015,14.062667,1/2/2015,,,,,,
2/3/2015,14.557333,1/2/2015,,,,,,
2/4/2015,14.57,1/2/2015,,,,,,
2/5/2015,14.732667,1/2/2015,,,,,,
2/6/2015,14.490667,1/2/2015,,,,,,
2/9/2015,14.498667,1/2/2015,,,,,,
2/10/2015,14.419333,1/2/2015,,,,,,
2/11/2015,14.186667,1/2/2015,,,,,,
2/12/2015,13.525333,1/2/2015,,,,,,
2/13/2015,13.584667,1/2/2015,,,,,,
2/17/2015,13.623333,1/2/2015,,,,,,
2/18/2015,13.630667,1/2/2015,,,,,,
2/19/2015,14.114,1/2/2015,,,,,,
2/20/2015,14.474,1/2/2015,,,,,,
2/23/2015,13.822667,1/2/2015,,,,,,
2/24/2015,13.607333,1/2/2015,,,,,,
2/25/2015,13.584,1/2/2015,,,,,,
2/26/2015,13.812667,1/2/2015,,,,,,
2/27/2015,13.556,1/2/2015,,,,,,
3/2/2015,13.155333,1/2/2015,,,,,,
3/3/2015,13.304,1/2/2015,,,,,,
3/4/2015,13.496,1/2/2015,,,,,,
3/5/2015,13.375333,1/2/2015,,,,,,
3/6/2015,12.925333,1/2/2015,,,,,,
3/9/2015,12.725333,1/2/2015,,,,,,
3/10/2015,12.688,1/2/2015,,,,,,
3/11/2015,12.916,1/2/2015,,,,,,
3/12/2015,12.738,1/2/2015,,,,,,
3/13/2015,12.578667,1/2/2015,,,,,,
3/16/2015,13.046667,1/2/2015,,,,,,
3/17/2015,12.982,1/2/2015,,,,,,
3/18/2015,13.380667,1/2/2015,,,,,,
3/19/2015,13.043333,1/2/2015,,,,,,
3/20/2015,13.205333,1/2/2015,,,,,,
3/23/2015,13.308667,1/2/2015,,,,,,
3/24/2015,13.448,1/2/2015,,,,,,
3/25/2015,12.953333,1/2/2015,,,,,,
3/26/2015,12.694,1/2/2015,,,,,,
3/27/2015,12.333333,1/2/2015,,,,,,
3/30/2015,12.704667,1/2/2015,,,,,,
3/31/2015,12.584667,1/2/2015,,,,,,
4/1/2015,12.506,1/2/2015,,,,,,
4/2/2015,12.733333,1/2/2015,,,,,,
4/6/2015,13.54,1/2/2015,,,,,,
4/7/2015,13.55,1/2/2015,,,,,,
4/8/2015,13.844667,1/2/2015,,,,,,
4/9/2015,14.006,1/2/2015,,,,,,
4/10/2015,14.06,1/2/2015,,,,,,
4/13/2015,13.985333,1/2/2015,,,,,,
4/14/2015,13.830667,1/2/2015,,,,,,
4/15/2015,13.855333,1/2/2015,,,,,,
4/16/2015,13.78,1/2/2015,,,,,,
4/17/2015,13.786,1/2/2015,,,,,,
4/20/2015,13.684667,1/2/2015,,,,,,
4/21/2015,13.960667,1/2/2015,,,,,,
4/22/2015,14.629333,1/2/2015,,,,,,
4/23/2015,14.573333,1/2/2015,,,,,,
4/24/2015,14.562,1/2/2015,,,,,,
4/27/2015,15.436667,1/2/2015,,,,,,
4/28/2015,15.365333,1/2/2015,,,,,,
4/29/2015,15.496667,1/2/2015,,,,,,
4/30/2015,15.07,1/2/2015,,,,,,
5/1/2015,15.068667,1/2/2015,,,,,,
5/4/2015,15.367333,1/2/2015,,,,,,
5/5/2015,15.53,1/2/2015,,,,,,
5/6/2015,15.362,1/2/2015,,,,,,
5/7/2015,15.786667,1/2/2015,,,,,,
5/8/2015,15.774,1/2/2015,,,,,,
5/11/2015,15.966,1/2/2015,,,,,,
5/12/2015,16.316,1/2/2015,,,,,,
5/13/2015,16.212,1/2/2015,,,,,,
5/14/2015,16.273333,1/2/2015,,,,,,
5/15/2015,16.589333,1/2/2015,,,,,,
5/18/2015,16.583332,1/2/2015,,,,,,
5/19/2015,16.476,1/2/2015,,,,,,
5/20/2015,16.290001,1/2/2015,,,,,,
5/21/2015,16.374666,1/2/2015,,,,,,
5/22/2015,16.515333,1/2/2015,,,,,,
5/26/2015,16.497334,1/2/2015,,,,,,
5/27/2015,16.495333,1/2/2015,,,,,,
5/28/2015,16.763332,1/2/2015,,,,,,
5/29/2015,16.719999,1/2/2015,,,,,,
6/1/2015,16.629999,1/2/2015,,,,,,
6/2/2015,16.556667,1/2/2015,,,,,,
6/3/2015,16.599333,1/2/2015,,,,,,
6/4/2015,16.394667,1/2/2015,,,,,,
6/5/2015,16.609333,1/2/2015,,,,,,
6/8/2015,17.086,1/2/2015,,,,,,
6/9/2015,17.066668,1/2/2015,,,,,,
6/10/2015,16.713333,1/2/2015,,,,,,
6/11/2015,16.760668,1/2/2015,,,,,,
6/12/2015,16.712667,1/2/2015,,,,,,
6/15/2015,16.691999,1/2/2015,,,,,,
6/16/2015,16.874666,1/2/2015,,,,,,
6/17/2015,17.360666,1/2/2015,,,,,,
6/18/2015,17.459333,1/2/2015,,,,,,
6/19/2015,17.500668,1/2/2015,,,,,,
6/22/2015,17.319332,1/2/2015,,,,,,
6/23/2015,17.844667,1/2/2015,,,,,,
6/24/2015,17.677999,1/2/2015,,,,,,
6/25/2015,17.919333,1/2/2015,,,,,,
6/26/2015,17.806,1/2/2015,,,,,,
6/29/2015,17.468,1/2/2015,,,,,,
6/30/2015,17.884001,1/2/2015,,,,,,
7/1/2015,17.943333,1/2/2015,,,,,,
7/2/2015,18.667999,1/2/2015,,,,,,
7/6/2015,18.648001,1/2/2015,,,,,,
7/7/2015,17.858667,1/2/2015,,,,,,
7/8/2015,16.997334,1/2/2015,,,,,,
7/9/2015,17.194668,1/2/2015,,,,,,
7/10/2015,17.276667,1/2/2015,,,,,,
7/13/2015,17.477333,1/2/2015,,,,,,
7/14/2015,17.709999,1/2/2015,,,,,,
7/15/2015,17.542667,1/2/2015,,,,,,
7/16/2015,17.778667,1/2/2015,,,,,,
7/17/2015,18.310667,1/2/2015,,,,,,
7/20/2015,18.817333,1/2/2015,,,,,,
7/21/2015,17.784666,1/2/2015,,,,,,
7/22/2015,17.858,1/2/2015,,,,,,
7/23/2015,17.813334,1/2/2015,,,,,,
7/24/2015,17.694,1/2/2015,,,,,,
7/27/2015,16.867332,1/2/2015,,,,,,
7/28/2015,17.654667,1/2/2015,,,,,,
7/29/2015,17.587999,1/2/2015,,,,,,
7/30/2015,17.785999,1/2/2015,,,,,,
7/31/2015,17.743334,1/2/2015,,,,,,
8/3/2015,17.332666,1/2/2015,,,,,,
8/4/2015,17.752001,1/2/2015,,,,,,
8/5/2015,18.008667,1/2/2015,,,,,,
8/6/2015,16.408667,1/2/2015,,,,,,
8/7/2015,16.167334,1/2/2015,,,,,,
8/10/2015,16.076,1/2/2015,,,,,,
8/11/2015,15.824667,1/2/2015,,,,,,
8/12/2015,15.878,1/2/2015,,,,,,
8/13/2015,16.167334,1/2/2015,,,,,,
8/14/2015,16.209999,1/2/2015,,,,,,
8/17/2015,16.999332,1/2/2015,,,,,,
8/18/2015,17.381332,1/2/2015,,,,,,
8/19/2015,17.016666,1/2/2015,,,,,,
8/20/2015,16.145332,1/2/2015,,,,,,
8/21/2015,15.384667,1/2/2015,,,,,,
8/24/2015,14.591333,1/2/2015,,,,,,
8/25/2015,14.668667,1/2/2015,,,,,,
8/26/2015,14.989333,1/2/2015,,,,,,
8/27/2015,16.199333,1/2/2015,,,,,,
8/28/2015,16.565332,1/2/2015,,,,,,
8/31/2015,16.604,1/2/2015,,,,,,
9/1/2015,15.908667,1/2/2015,,,,,,
9/2/2015,16.512667,1/2/2015,,,,,,
9/3/2015,16.371332,1/2/2015,,,,,,
9/4/2015,16.128668,1/2/2015,,,,,,
9/8/2015,16.544666,1/2/2015,,,,,,
9/9/2015,16.594,1/2/2015,,,,,,
9/10/2015,16.565332,1/2/2015,,,,,,
9/11/2015,16.682667,1/2/2015,,,,,,
9/14/2015,16.879333,1/2/2015,,,,,,
9/15/2015,16.904667,1/2/2015,,,,,,
9/16/2015,17.483334,1/2/2015,,,,,,
9/17/2015,17.471333,1/2/2015,,,,,,
9/18/2015,17.374666,1/2/2015,,,,,,
9/21/2015,17.613333,1/2/2015,,,,,,
9/22/2015,17.396,1/2/2015,,,,,,
9/23/2015,17.403999,1/2/2015,,,,,,
9/24/2015,17.541332,1/2/2015,,,,,,
9/25/2015,17.127333,1/2/2015,,,,,,
9/28/2015,16.562,1/2/2015,,,,,,
9/29/2015,16.443333,1/2/2015,,,,,,
9/30/2015,16.559999,1/2/2015,,,,,,
10/1/2015,15.992,1/2/2015,,,,,,
10/2/2015,16.504667,1/2/2015,,,,,,
10/5/2015,16.41,1/2/2015,,,,,,
10/6/2015,16.097334,1/2/2015,,,,,,
10/7/2015,15.464,1/2/2015,,,,,,
10/8/2015,15.114667,1/2/2015,,,,,,
10/9/2015,14.712667,1/2/2015,,,,,,
10/12/2015,14.372,1/2/2015,,,,,,
10/13/2015,14.616667,1/2/2015,,,,,,
10/14/2015,14.458667,1/2/2015,,,,,,
10/15/2015,14.754,1/2/2015,,,,,,
10/16/2015,15.134,1/2/2015,,,,,,
10/19/2015,15.206667,1/2/2015,,,,,,
10/20/2015,14.202,1/2/2015,,,,,,
10/21/2015,14.006,1/2/2015,,,,,,
10/22/2015,14.114667,1/2/2015,,,,,,
10/23/2015,13.939333,1/2/2015,,,,,,
10/26/2015,14.350667,1/2/2015,,,,,,
10/27/2015,14.023333,1/2/2015,,,,,,
10/28/2015,14.197333,1/2/2015,,,,,,
10/29/2015,14.108667,1/2/2015,,,,,,
10/30/2015,13.795333,1/2/2015,,,,,,
11/2/2015,14.252667,1/2/2015,,,,,,
11/3/2015,13.89,1/2/2015,,,,,,
11/4/2015,15.442,1/2/2015,,,,,,
11/5/2015,15.451333,1/2/2015,,,,,,
11/6/2015,15.490667,1/2/2015,,,,,,
11/9/2015,15.022,1/2/2015,,,,,,
11/10/2015,14.433333,1/2/2015,,,,,,
11/11/2015,14.605333,1/2/2015,,,,,,
11/12/2015,14.196,1/2/2015,,,,,,
11/13/2015,13.812667,1/2/2015,,,,,,
11/16/2015,14.287333,1/2/2015,,,,,,
11/17/2015,14.266667,1/2/2015,,,,,,
11/18/2015,14.738,1/2/2015,,,,,,
11/19/2015,14.786667,1/2/2015,,,,,,
11/20/2015,14.667333,1/2/2015,,,,,,
11/23/2015,14.516667,1/2/2015,,,,,,
11/24/2015,14.55,1/2/2015,,,,,,
11/25/2015,15.309333,1/2/2015,,,,,,
11/27/2015,15.440667,1/2/2015,,,,,,
11/30/2015,15.350667,1/2/2015,,,,,,
12/1/2015,15.812667,1/2/2015,,,,,,
12/2/2015,15.466,1/2/2015,,,,,,
12/3/2015,15.514,1/2/2015,,,,,,
12/4/2015,15.358667,1/2/2015,,,,,,
12/7/2015,15.408667,1/2/2015,,,,,,
12/8/2015,15.114667,1/2/2015,,,,,,
12/9/2015,14.968,1/2/2015,,,,,,
12/10/2015,15.138,1/2/2015,,,,,,
12/11/2015,14.468,1/2/2015,,,,,,
12/14/2015,14.572,1/2/2015,,,,,,
12/15/2015,14.739333,1/2/2015,,,,,,
12/16/2015,15.634,1/2/2015,,,,,,
12/17/2015,15.559333,1/2/2015,,,,,,
12/18/2015,15.364,1/2/2015,,,,,,
12/21/2015,15.504,1/2/2015,,,,,,
12/22/2015,15.33,1/2/2015,,,,,,
12/23/2015,15.313333,1/2/2015,,,,,,
12/24/2015,15.371333,1/2/2015,,,,,,
12/28/2015,15.263333,1/2/2015,,,,,,
12/29/2015,15.812667,1/2/2015,,,,,,
12/30/2015,15.872667,1/2/2015,,,,,,
12/31/2015,16.000668,1/2/2015,,,,,,
1/4/2016,14.894,1/4/2016,,,,,,
1/5/2016,14.895333,1/4/2016,,,,,,
1/6/2016,14.602667,1/4/2016,,,,,,
1/7/2016,14.376667,1/4/2016,,,,,,
1/8/2016,14.066667,1/4/2016,,,,,,
1/11/2016,13.856667,1/4/2016,,,,,,
1/12/2016,13.998,1/4/2016,,,,,,
1/13/2016,13.354,1/4/2016,,,,,,
1/14/2016,13.745333,1/4/2016,,,,,,
1/15/2016,13.666,1/4/2016,,,,,,
1/19/2016,13.648,1/4/2016,,,,,,
1/20/2016,13.246667,1/4/2016,,,,,,
1/21/2016,13.331333,1/4/2016,,,,,,
1/22/2016,13.503333,1/4/2016,,,,,,
1/25/2016,13.092,1/4/2016,,,,,,
1/26/2016,12.904,1/4/2016,,,,,,
1/27/2016,12.538,1/4/2016,,,,,,
1/28/2016,12.646667,1/4/2016,,,,,,
1/29/2016,12.746667,1/4/2016,,,,,,
2/1/2016,13.129333,1/4/2016,,,,,,
2/2/2016,12.185333,1/4/2016,,,,,,
2/3/2016,11.565333,1/4/2016,,,,,,
2/4/2016,11.688667,1/4/2016,,,,,,
2/5/2016,10.84,1/4/2016,,,,,,
2/8/2016,9.866,1/4/2016,,,,,,
2/9/2016,9.883333,1/4/2016,,,,,,
2/10/2016,9.578,1/4/2016,,,,,,
2/11/2016,10.031333,1/4/2016,,,,,,
2/12/2016,10.069333,1/4/2016,,,,,,
2/16/2016,10.344667,1/4/2016,,,,,,
2/17/2016,11.245333,1/4/2016,,,,,,
2/18/2016,11.118,1/4/2016,,,,,,
2/19/2016,11.105333,1/4/2016,,,,,,
2/22/2016,11.849333,1/4/2016,,,,,,
2/23/2016,11.814,1/4/2016,,,,,,
2/24/2016,11.933333,1/4/2016,,,,,,
2/25/2016,12.495333,1/4/2016,,,,,,
2/26/2016,12.689333,1/4/2016,,,,,,
2/29/2016,12.795333,1/4/2016,,,,,,
3/1/2016,12.423333,1/4/2016,,,,,,
3/2/2016,12.556,1/4/2016,,,,,,
3/3/2016,13.049333,1/4/2016,,,,,,
3/4/2016,13.402667,1/4/2016,,,,,,
3/7/2016,13.686,1/4/2016,,,,,,
3/8/2016,13.506667,1/4/2016,,,,,,
3/9/2016,13.914667,1/4/2016,,,,,,
3/10/2016,13.678667,1/4/2016,,,,,,
3/11/2016,13.833333,1/4/2016,,,,,,
3/14/2016,14.343333,1/4/2016,,,,,,
3/15/2016,14.556,1/4/2016,,,,,,
3/16/2016,14.795333,1/4/2016,,,,,,
3/17/2016,15.092,1/4/2016,,,,,,
3/18/2016,15.516,1/4/2016,,,,,,
3/21/2016,15.888,1/4/2016,,,,,,
3/22/2016,15.616,1/4/2016,,,,,,
3/23/2016,14.838667,1/4/2016,,,,,,
3/24/2016,15.183333,1/4/2016,,,,,,
3/28/2016,15.350667,1/4/2016,,,,,,
3/29/2016,15.342,1/4/2016,,,,,,
3/30/2016,15.126,1/4/2016,,,,,,
3/31/2016,15.318,1/4/2016,,,,,,
4/1/2016,15.839333,1/4/2016,,,,,,
4/4/2016,16.466,1/4/2016,,,,,,
4/5/2016,17.031334,1/4/2016,,,,,,
4/6/2016,17.694668,1/4/2016,,,,,,
4/7/2016,17.146667,1/4/2016,,,,,,
4/8/2016,16.671333,1/4/2016,,,,,,
4/11/2016,16.661333,1/4/2016,,,,,,
4/12/2016,16.521334,1/4/2016,,,,,,
4/13/2016,16.968666,1/4/2016,,,,,,
4/14/2016,16.790667,1/4/2016,,,,,,
4/15/2016,16.967333,1/4/2016,,,,,,
4/18/2016,16.925333,1/4/2016,,,,,,
4/19/2016,16.491333,1/4/2016,,,,,,
4/20/2016,16.664667,1/4/2016,,,,,,
4/21/2016,16.552668,1/4/2016,,,,,,
4/22/2016,16.916668,1/4/2016,,,,,,
4/25/2016,16.788,1/4/2016,,,,,,
4/26/2016,16.916,1/4/2016,,,,,,
4/27/2016,16.764668,1/4/2016,,,,,,
4/28/2016,16.514,1/4/2016,,,,,,
4/29/2016,16.050667,1/4/2016,,,,,,
5/2/2016,16.120001,1/4/2016,,,,,,
5/3/2016,15.488,1/4/2016,,,,,,
5/4/2016,14.837333,1/4/2016,,,,,,
5/5/2016,14.102,1/4/2016,,,,,,
5/6/2016,14.328667,1/4/2016,,,,,,
5/9/2016,13.928,1/4/2016,,,,,,
5/10/2016,13.912667,1/4/2016,,,,,,
5/11/2016,13.930667,1/4/2016,,,,,,
5/12/2016,13.818667,1/4/2016,,,,,,
5/13/2016,13.840667,1/4/2016,,,,,,
5/16/2016,13.886,1/4/2016,,,,,,
5/17/2016,13.644,1/4/2016,,,,,,
5/18/2016,14.078,1/4/2016,,,,,,
5/19/2016,14.347333,1/4/2016,,,,,,
5/20/2016,14.685333,1/4/2016,,,,,,
5/23/2016,14.414667,1/4/2016,,,,,,
5/24/2016,14.527333,1/4/2016,,,,,,
5/25/2016,14.638667,1/4/2016,,,,,,
5/26/2016,15.008,1/4/2016,,,,,,
5/27/2016,14.869333,1/4/2016,,,,,,
5/31/2016,14.882,1/4/2016,,,,,,
6/1/2016,14.637333,1/4/2016,,,,,,
6/2/2016,14.597333,1/4/2016,,,,,,
6/3/2016,14.599333,1/4/2016,,,,,,
6/6/2016,14.712,1/4/2016,,,,,,
6/7/2016,15.489333,1/4/2016,,,,,,
6/8/2016,15.701333,1/4/2016,,,,,,
6/9/2016,15.290667,1/4/2016,,,,,,
6/10/2016,14.586,1/4/2016,,,,,,
6/13/2016,14.524667,1/4/2016,,,,,,
6/14/2016,14.330667,1/4/2016,,,,,,
6/15/2016,14.513333,1/4/2016,,,,,,
6/16/2016,14.528667,1/4/2016,,,,,,
6/17/2016,14.364667,1/4/2016,,,,,,
6/20/2016,14.646667,1/4/2016,,,,,,
6/21/2016,14.640667,1/4/2016,,,,,,
6/22/2016,13.110667,1/4/2016,,,,,,
6/23/2016,13.093333,1/4/2016,,,,,,
6/24/2016,12.876667,1/4/2016,,,,,,
6/27/2016,13.236667,1/4/2016,,,,,,
6/28/2016,13.452667,1/4/2016,,,,,,
6/29/2016,14.012667,1/4/2016,,,,,,
6/30/2016,14.152,1/4/2016,,,,,,
7/1/2016,14.433333,1/4/2016,,,,,,
7/5/2016,14.265333,1/4/2016,,,,,,
7/6/2016,14.296,1/4/2016,,,,,,
7/7/2016,14.396,1/4/2016,,,,,,
7/8/2016,14.452,1/4/2016,,,,,,
7/11/2016,14.985333,1/4/2016,,,,,,
7/12/2016,14.976667,1/4/2016,,,,,,
7/13/2016,14.835333,1/4/2016,,,,,,
7/14/2016,14.768667,1/4/2016,,,,,,
7/15/2016,14.693333,1/4/2016,,,,,,
7/18/2016,15.083333,1/4/2016,,,,,,
7/19/2016,15.017333,1/4/2016,,,,,,
7/20/2016,15.224,1/4/2016,,,,,,
7/21/2016,14.7,1/4/2016,,,,,,
7/22/2016,14.818,1/4/2016,,,,,,
7/25/2016,15.334,1/4/2016,,,,,,
7/26/2016,15.300667,1/4/2016,,,,,,
7/27/2016,15.232667,1/4/2016,,,,,,
7/28/2016,15.374,1/4/2016,,,,,,
7/29/2016,15.652667,1/4/2016,,,,,,
8/1/2016,15.334,1/4/2016,,,,,,
8/2/2016,15.146667,1/4/2016,,,,,,
8/3/2016,15.052667,1/4/2016,,,,,,
8/4/2016,15.374,1/4/2016,,,,,,
8/5/2016,15.335333,1/4/2016,,,,,,
8/8/2016,15.077333,1/4/2016,,,,,,
8/9/2016,15.272,1/4/2016,,,,,,
8/10/2016,15.043333,1/4/2016,,,,,,
