Date,Close,MIN.YEAR,Year,New.Year,Min,Min.Date,Max,Max.Date
11/2/2017,6714.939941,1/3/2017,,,,,,
11/3/2017,6764.439941,1/3/2017,,,,,,
11/6/2017,6786.439941,1/3/2017,,,,,,
11/7/2017,6767.779785,1/3/2017,,,,,,
11/8/2017,6789.120117,1/3/2017,,,,,,
11/9/2017,6750.049805,1/3/2017,,,,,,
11/10/2017,6750.939941,1/3/2017,,,,,,
11/13/2017,6757.600098,1/3/2017,,,,,,
11/14/2017,6737.870117,1/3/2017,,,,,,
11/15/2017,6706.209961,1/3/2017,,,,,,
11/16/2017,6793.290039,1/3/2017,,,,,,
11/17/2017,6782.790039,1/3/2017,,,,,,
11/20/2017,6790.709961,1/3/2017,,,,,,
11/21/2017,6862.47998,1/3/2017,,,,,,
11/22/2017,6867.359863,1/3/2017,,,,,,
11/24/2017,6889.160156,1/3/2017,,,,,,
11/27/2017,6878.52002,1/3/2017,,,,,,
11/28/2017,6912.359863,1/3/2017,,,,,,
11/29/2017,6824.390137,1/3/2017,,,,,,
11/30/2017,6873.970215,1/3/2017,,,,,,
12/1/2017,6847.589844,1/3/2017,,,,,,
12/4/2017,6775.370117,1/3/2017,,,,,,
12/5/2017,6762.209961,1/3/2017,,,,,,
12/6/2017,6776.379883,1/3/2017,,,,,,
12/7/2017,6812.839844,1/3/2017,,,,,,
12/8/2017,6840.080078,1/3/2017,,,,,,
12/11/2017,6875.080078,1/3/2017,,,,,,
12/12/2017,6862.319824,1/3/2017,,,,,,
12/13/2017,6875.799805,1/3/2017,,,,,,
12/14/2017,6856.529785,1/3/2017,,,,,,
12/15/2017,6936.580078,1/3/2017,,,,,,
12/18/2017,6994.759766,1/3/2017,,,,,,
12/19/2017,6963.850098,1/3/2017,,,,,,
12/20/2017,6960.959961,1/3/2017,,,,,,
12/21/2017,6965.359863,1/3/2017,,,,,,
12/22/2017,6959.959961,1/3/2017,,,,,,
12/26/2017,6936.25,1/3/2017,,,,,,
12/27/2017,6939.339844,1/3/2017,,,,,,
12/28/2017,6950.160156,1/3/2017,,,,,,
12/29/2017,6903.390137,1/3/2017,,,,,,
1/2/2018,7006.899902,1/2/2018,,,,,,
1/3/2018,7065.529785,1/2/2018,,,,,,
1/4/2018,7077.910156,1/2/2018,,,,,,
1/5/2018,7136.560059,1/2/2018,,,,,,
1/8/2018,7157.390137,1/2/2018,,,,,,
1/9/2018,7163.580078,1/2/2018,,,,,,
1/10/2018,7153.569824,1/2/2018,,,,,,
1/11/2018,7211.779785,1/2/2018,,,,,,
1/12/2018,7261.060059,1/2/2018,,,,,,
1/16/2018,7223.689941,1/2/2018,,,,,,
1/17/2018,7298.279785,1/2/2018,,,,,,
1/18/2018,7296.049805,1/2/2018,,,,,,
1/19/2018,7336.379883,1/2/2018,,,,,,
1/22/2018,7408.029785,1/2/2018,,,,,,
1/23/2018,7460.290039,1/2/2018,,,,,,
1/24/2018,7415.060059,1/2/2018,,,,,,
1/25/2018,7411.160156,1/2/2018,,,,,,
1/26/2018,7505.77002,1/2/2018,,,,,,
1/29/2018,7466.509766,1/2/2018,,,,,,
1/30/2018,7402.47998,1/2/2018,,,,,,
1/31/2018,7411.47998,1/2/2018,,,,,,
2/1/2018,7385.859863,1/2/2018,,,,,,
2/2/2018,7240.950195,1/2/2018,,,,,,
2/5/2018,6967.529785,1/2/2018,,,,,,
2/6/2018,7115.879883,1/2/2018,,,,,,
2/7/2018,7051.97998,1/2/2018,,,,,,
2/8/2018,6777.160156,1/2/2018,,,,,,
2/9/2018,6874.490234,1/2/2018,,,,,,
2/12/2018,6981.959961,1/2/2018,,,,,,
2/13/2018,7013.509766,1/2/2018,,,,,,
2/14/2018,7143.620117,1/2/2018,,,,,,
2/15/2018,7256.430176,1/2/2018,,,,,,
2/16/2018,7239.470215,1/2/2018,,,,,,
2/20/2018,7234.310059,1/2/2018,,,,,,
2/21/2018,7218.22998,1/2/2018,,,,,,
2/22/2018,7210.089844,1/2/2018,,,,,,
2/23/2018,7337.390137,1/2/2018,,,,,,
2/26/2018,7421.459961,1/2/2018,,,,,,
2/27/2018,7330.350098,1/2/2018,,,,,,
